2022-03-25 09:35:02,699 - pilot.pilot_node_without_oa - INFO - 
NEW RUN IN PROGRESS
2022-03-25 09:35:02,701 - pilot.pilot_node_without_oa - DEBUG - Pilot running
2022-03-25 09:38:11,891 - pilot.pilot_node_without_oa - INFO - 
NEW RUN IN PROGRESS
2022-03-25 09:38:11,893 - pilot.pilot_node_without_oa - DEBUG - Pilot running
2022-03-25 09:55:42,765 - pilot.pilot_node_without_oa - INFO - 
NEW RUN IN PROGRESS
2022-03-25 09:55:42,767 - pilot.pilot_node_without_oa - DEBUG - Pilot running
2022-03-25 09:58:25,784 - pilot.pilot_node_without_oa - INFO - 
NEW RUN IN PROGRESS
2022-03-25 09:58:25,786 - pilot.pilot_node_without_oa - DEBUG - Pilot running
2022-03-25 09:59:20,811 - pilot.pilot_node_without_oa - INFO - 
NEW RUN IN PROGRESS
2022-03-25 09:59:20,813 - pilot.pilot_node_without_oa - DEBUG - Pilot running
2022-03-25 09:59:57,624 - pilot.pilot_node_without_oa - INFO - 
NEW RUN IN PROGRESS
2022-03-25 09:59:57,626 - pilot.pilot_node_without_oa - DEBUG - Pilot running
2022-03-25 10:00:57,577 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 194.63 and throttle: 30
2022-03-25 10:00:57,811 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 188.82999999999998 and throttle: 30
2022-03-25 10:00:58,013 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 191.86 and throttle: 30
2022-03-25 10:00:58,214 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 191.0 and throttle: 30
2022-03-25 10:00:58,414 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 185.6 and throttle: 30
2022-03-25 10:00:58,617 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 190.31 and throttle: 30
2022-03-25 10:00:58,819 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 185.54000000000002 and throttle: 30
2022-03-25 10:00:59,018 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 179.38 and throttle: 30
2022-03-25 10:00:59,218 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 187.38 and throttle: 30
2022-03-25 10:00:59,420 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 178.09 and throttle: 30
2022-03-25 10:00:59,622 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 180.64 and throttle: 30
2022-03-25 10:00:59,823 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 182.62 and throttle: 30
2022-03-25 10:01:00,025 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 183.49 and throttle: 30
2022-03-25 10:01:00,227 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 180.93 and throttle: 30
2022-03-25 10:01:00,428 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 177.13 and throttle: 30
2022-03-25 10:01:00,628 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 176.49 and throttle: 30
2022-03-25 10:01:00,830 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 173.51 and throttle: 30
2022-03-25 10:01:01,030 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 176.48 and throttle: 30
2022-03-25 10:01:01,232 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 173.82 and throttle: 30
2022-03-25 10:01:01,433 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 179.67 and throttle: 30
2022-03-25 10:01:01,636 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 185.54000000000002 and throttle: 30
2022-03-25 10:01:01,835 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 183.81 and throttle: 30
2022-03-25 10:01:02,038 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 187.1 and throttle: 30
2022-03-25 10:01:02,239 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 177.39 and throttle: 30
2022-03-25 10:01:02,438 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 180.93 and throttle: 30
2022-03-25 10:01:02,640 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 176.53 and throttle: 30
2022-03-25 10:01:02,840 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 178.73 and throttle: 30
2022-03-25 10:01:03,041 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 178.63 and throttle: 30
2022-03-25 10:01:03,243 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 178.36 and throttle: 30
2022-03-25 10:01:03,444 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 187.9 and throttle: 30
2022-03-25 10:01:03,648 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 181.63 and throttle: 30
2022-03-25 10:01:03,848 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 187.20999999999998 and throttle: 30
2022-03-25 10:01:04,048 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 184.99 and throttle: 30
2022-03-25 10:01:04,249 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 181.97 and throttle: 30
2022-03-25 10:01:04,449 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 180.89 and throttle: 30
2022-03-25 10:01:04,653 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 180.35 and throttle: 30
2022-03-25 10:01:04,854 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 176.0 and throttle: 30
2022-03-25 10:01:05,055 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 175.01 and throttle: 30
2022-03-25 10:01:05,256 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 173.05 and throttle: 30
2022-03-25 10:01:05,457 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 176.9 and throttle: 30
2022-03-25 10:01:05,657 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 177.98 and throttle: 30
2022-03-25 10:01:05,859 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 179.83 and throttle: 30
2022-03-25 10:01:06,193 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 182.41 and throttle: 30
2022-03-25 10:01:06,395 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 184.78 and throttle: 30
2022-03-25 10:01:06,602 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 186.1 and throttle: 30
2022-03-25 10:01:06,803 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 178.43 and throttle: 30
2022-03-25 10:01:07,004 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 184.73000000000002 and throttle: 30
2022-03-25 10:01:07,206 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 177.45 and throttle: 30
2022-03-25 10:01:07,410 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 182.56 and throttle: 30
2022-03-25 10:01:07,611 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 178.73 and throttle: 30
2022-03-25 10:01:07,813 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 183.32999999999998 and throttle: 30
2022-03-25 10:01:08,013 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 176.45 and throttle: 30
2022-03-25 10:01:08,215 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 182.51999999999998 and throttle: 30
2022-03-25 10:01:08,415 - pilot.pilot_node_without_oa - DEBUG - to car, angle: 176.62 and throttle: 30
